osm_id;ags;ort;plz;landkreis;bundesland;plz3
1258388;07231105;Piesport;54498;Bernkastel-Wittlich;Rheinland-Pfalz;544
543130;07137087;Pillig;56753;Mayen-Koblenz;Rheinland-Pfalz;567
551071;09373153;Pilsach;92367;Neumarkt in der Oberpfalz;Bayern;923
959899;09279132;Pilsting;94431;Dingolfing-Landau;Bayern;944
1444909;13074062;Pingelshagen;19069;Nordwestmecklenburg;Mecklenburg-Vorpommern;190
443487;01056039;Pinneberg;25421;Kreis Pinneberg;Schleswig-Holstein;254
449934;13076112;Pinnow;19065;Ludwigslust-Parchim;Mecklenburg-Vorpommern;190
1334087;12073440;Pinnow;16278;Uckermark;Brandenburg;162
1113732;07232291;Pintesfeld;54649;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1080496;09474158;Pinzberg;91361;Forchheim;Bayern;913
1059468;09374146;Pirk;92712;Neustadt an der Waldnaab;Bayern;927
62642;07317000;Pirmasens;66953;;Rheinland-Pfalz;669
62642;07317000;Pirmasens;66954;;Rheinland-Pfalz;669
62642;07317000;Pirmasens;66955;;Rheinland-Pfalz;669
534516;14628270;Pirna;01796;Saechsische Schweiz-Osterzgebirge;Sachsen;017
1289817;12070300;Pirow;19348;Prignitz;Brandenburg;193
1108075;07232292;Pittenbach;54595;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
941617;09189137;Pittenhart;83132;Traunstein;Bayern;831
1991135;13072079;Plaaz;18276;Rostock;Mecklenburg-Vorpommern;182
544324;07137088;Plaidt;56637;Mayen-Koblenz;Rheinland-Pfalz;566
533503;12069470;Planebruch;14822;Potsdam-Mittelmark;Brandenburg;148
318693;09184138;Planegg;82152;Muenchen;Bayern;821
553875;12069474;Planetal;14806;Potsdam-Mittelmark;Brandenburg;148
1071004;09472176;Plankenfels;95515;Bayreuth;Bayern;955
454168;08226063;Plankstadt;68723;Rhein-Neckar-Kreis;Baden-Wuerttemberg;687
1171876;07232106;Plascheid;54673;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
449930;13076113;Plate;19086;Ludwigslust-Parchim;Mecklenburg-Vorpommern;190
1259127;07231107;Platten;54518;Bernkastel-Wittlich;Rheinland-Pfalz;545
1289795;12070302;Plattenburg;19339;Prignitz;Brandenburg;193
959822;09271146;Plattling;94447;Deggendorf;Bayern;944
449920;13076114;Plau am See;19395;Ludwigslust-Parchim;Mecklenburg-Vorpommern;193
165451;16070043;Plaue;99338;Ilm-Kreis;Thueringen;993
409608;14523320;Plauen;08523;Vogtlandkreis;Sachsen;085
409608;14523320;Plauen;08525;Vogtlandkreis;Sachsen;085
409608;14523320;Plauen;08527;Vogtlandkreis;Sachsen;085
409608;14523320;Plauen;08529;Vogtlandkreis;Sachsen;085
409608;14523320;Plauen;08541;Vogtlandkreis;Sachsen;085
409608;14523320;Plauen;08547;Vogtlandkreis;Sachsen;085
1070988;09472177;Plech;91287;Bayreuth;Bayern;912
415010;07132090;Pleckhausen;56593;Altenkirchen;Rheinland-Pfalz;565
405308;08118063;Pleidelsheim;74385;Ludwigsburg;Baden-Wuerttemberg;743
1259138;07231108;Plein;54518;Bernkastel-Wittlich;Rheinland-Pfalz;545
1015095;09577161;Pleinfeld;91785;Weissenburg-Gunzenhausen;Bayern;917
941946;09171127;Pleiskirchen;84568;Altoetting;Bayern;845
1252827;07337062;Pleisweiler-Oberhofen;76889;Suedliche Weinstrasse;Rheinland-Pfalz;768
1244011;07133080;Pleitersheim;55576;Bad Kreuznach;Rheinland-Pfalz;555
1241626;07140118;Pleizenhausen;55469;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;554
958622;09778188;Pless;87773;Unterallgaeu;Bayern;877
1303787;12062372;Plessa;04928;Elbe-Elster;Brandenburg;049
168540;05962052;Plettenberg;58840;Maerkischer Kreis;Nordrhein-Westfalen;588
1059436;09374147;Pleystein;92714;Neustadt an der Waldnaab;Bayern;927
929779;09175133;Pliening;85652;Ebersberg;Bayern;856
2778183;08415060;Pliezhausen;72124;Reutlingen;Baden-Wuerttemberg;721
2792770;08116056;Plochingen;73207;Esslingen;Baden-Wuerttemberg;732
310402;01057057;Ploen;24306;Kreis Ploen;Schleswig-Holstein;243
968893;09377146;Ploessberg;95703;Tirschenreuth;Bayern;957
2179205;16075083;Plothen;07907;Saale-Orla-Kreis;Thueringen;079
2393505;15089245;Ploetzkau;06425;Salzlandkreis;Sachsen-Anhalt;064
1407861;13075108;Ploewen;17321;Vorpommern-Greifswald;Mecklenburg-Vorpommern;173
401641;08119055;Pluederhausen;73642;Rems-Murr-Kreis;Baden-Wuerttemberg;736
401641;08119055;Pluederhausen;73655;Rems-Murr-Kreis;Baden-Wuerttemberg;736
1113765;07232293;Pluetscheid;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
1256962;07235107;Pluwig;54316;Trier-Saarburg;Rheinland-Pfalz;543
3412601;14521495;Pockau-Lengefeld;09509;Erzgebirgskreis;Sachsen;095
3412601;14521495;Pockau-Lengefeld;09514;Erzgebirgskreis;Sachsen;095
958087;09275141;Pocking;94060;Passau;Bayern;940
932449;09188137;Poecking;82343;Starnberg;Bayern;823
1332953;12064388;Podelzig;15326;Maerkisch-Oderland;Brandenburg;153
1469262;01053098;Pogeez;23911;Kreis Herzogtum Lauenburg;Schleswig-Holstein;239
1465976;01053099;Poggensee;23896;Kreis Herzogtum Lauenburg;Schleswig-Holstein;238
540057;07141111;Pohl;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
446589;14523330;Poehl;08543;Vogtlandkreis;Sachsen;085
1182396;03257029;Pohle;31867;Schaumburg;Niedersachsen;318
418620;06531014;Pohlheim;35415;Giessen;Hessen;354
310387;01057058;Pohnsdorf;24211;Kreis Ploen;Schleswig-Holstein;242
929922;09175135;Poing;85586;Ebersberg;Bayern;855
1444903;13074064;Pokrent;19205;Nordwestmecklenburg;Mecklenburg-Vorpommern;192
543131;07137089;Polch;56751;Mayen-Koblenz;Rheinland-Pfalz;567
394322;13072080;Poelchow;18059;Rostock;Mecklenburg-Vorpommern;180
1255921;07235108;Poelich;54340;Trier-Saarburg;Rheinland-Pfalz;543
532326;01062056;Poelitz;23847;Kreis Stormarn;Schleswig-Holstein;238
1184618;03255033;Polle;37647;Holzminden;Niedersachsen;376
943533;09176155;Pollenfeld;85131;Eichstaett;Bayern;851
1169409;03257030;Pollhagen;31718;Schaumburg;Niedersachsen;317
936945;09190142;Polling;82398;Weilheim-Schongau;Bayern;823
941042;09183136;Polling;84570;Muehldorf am Inn;Bayern;845
1015121;09577162;Polsingen;91805;Weissenburg-Gunzenhausen;Bayern;918
2532078;16076058;Poelzig;07554;Greiz;Thueringen;075
1410893;13075109;Polzow;17309;Vorpommern-Greifswald;Mecklenburg-Vorpommern;173
966145;09574147;Pommelsbrunn;91224;Nuernberger Land;Bayern;912
1145094;01059152;Pommerby;24395;Kreis Schleswig-Flensburg;Schleswig-Holstein;243
1266509;07135072;Pommern;56829;Cochem-Zell;Rheinland-Pfalz;568
1077558;09471172;Pommersfelden;96178;Bamberg;Bayern;961
1060417;07131065;Pomster;53534;Ahrweiler;Rheinland-Pfalz;535
2449512;16077039;Ponitz;04639;Altenburger Land;Thueringen;046
1395415;01054104;Poppenbuell;25836;Kreis Nordfriesland;Schleswig-Holstein;258
393355;13072081;Poppendorf;18184;Rostock;Mecklenburg-Vorpommern;181
325551;09678168;Poppenhausen;97490;Schweinfurt;Bayern;974
454884;06631021;Poppenhausen;36163;Fulda;Hessen;361
1028561;09371144;Poppenricht;92284;Amberg-Sulzbach;Bayern;922
2179207;16075084;Poermitz;07907;Saale-Orla-Kreis;Thueringen;079
387306;09186144;Poernbach;85309;Pfaffenhofen an der Ilm;Bayern;853
144696;05770032;Porta Westfalica;32457;Kreis Minden-Luebbecke;Nordrhein-Westfalen;324
450075;01061085;Poeschendorf;25560;Kreis Steinburg;Schleswig-Holstein;255
1437545;13073065;Poseritz;18574;Vorpommern-Ruegen;Mecklenburg-Vorpommern;185
960510;09372147;Poesing;93483;Cham;Bayern;934
2179208;16075085;Poessneck;07381;Saale-Orla-Kreis;Thueringen;073
179067;09274174;Postau;84103;Landshut;Bayern;841
1028804;09373155;Postbauer-Heng;92353;Neumarkt in der Oberpfalz;Bayern;923
2778487;16077041;Posterstein;04626;Altenburger Land;Thueringen;046
310419;01057059;Postfeld;24211;Kreis Ploen;Schleswig-Holstein;242
1432556;13075110;Postlow;17391;Vorpommern-Greifswald;Mecklenburg-Vorpommern;173
957051;09277139;Postmuenster;84389;Rottal-Inn;Bayern;843
62369;12054000;Potsdam;14467;;Brandenburg;144
62369;12054000;Potsdam;14469;;Brandenburg;144
62369;12054000;Potsdam;14471;;Brandenburg;144
62369;12054000;Potsdam;14473;;Brandenburg;144
62369;12054000;Potsdam;14476;;Brandenburg;144
62369;12054000;Potsdam;14478;;Brandenburg;144
62369;12054000;Potsdam;14480;;Brandenburg;144
62369;12054000;Potsdam;14482;;Brandenburg;144
1070980;09472179;Pottenstein;91278;Bayreuth;Bayern;912
161964;09771156;Poettmes;86554;Aichach-Friedberg;Bayern;865
535016;07143284;Pottum;56459;Westerwaldkreis;Rheinland-Pfalz;564
1080508;09474160;Poxdorf;91099;Forchheim;Bayern;910
2778397;16074068;Poxdorf;07616;Saale-Holzland-Kreis;Thueringen;076
450065;01061086;Poyenberg;25581;Kreis Steinburg;Schleswig-Holstein;255
420577;07132091;Pracht;57589;Altenkirchen;Rheinland-Pfalz;575
959170;09276135;Prackenbach;94267;Regen;Bayern;942
1419895;13071117;Pragsdorf;17094;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;170
288260;01057060;Prasdorf;24253;Kreis Ploen;Schleswig-Holstein;242
539905;07141112;Prath;56346;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
2029539;13072082;Prebberede;17168;Rostock;Mecklenburg-Vorpommern;171
1070973;09472180;Prebitz;95473;Bayreuth;Bayern;954
310389;01057062;Preetz;24211;Kreis Ploen;Schleswig-Holstein;242
374201;13073066;Preetz;18445;Vorpommern-Ruegen;Mecklenburg-Vorpommern;184
1113754;07232294;Preischeid;54673;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1113754;07232294;Preischeid;54689;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1162784;07232107;Preist;54664;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
936771;09190143;Prem;86984;Weilheim-Schongau;Bayern;869
1266353;12063244;Premnitz;14727;Havelland;Brandenburg;147
1334102;12073452;Prenzlau;17291;Uckermark;Brandenburg;172
374252;13073067;Prerow;18375;Vorpommern-Ruegen;Mecklenburg-Vorpommern;183
1059457;09374149;Pressath;92690;Neustadt an der Waldnaab;Bayern;926
1022769;09477148;Presseck;95355;Kulmbach;Bayern;953
1021757;09476164;Pressig;96332;Kronach;Bayern;963
1080476;09474161;Pretzfeld;91362;Forchheim;Bayern;913
145245;05770036;Preussisch Oldendorf;32361;Kreis Minden-Luebbecke;Nordrhein-Westfalen;323
1829046;03354020;Prezelle;29491;Luechow-Dannenberg;Niedersachsen;294
1424137;13071118;Priborn;17209;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;172
283688;09675158;Prichsenstadt;97357;Kitzingen;Bayern;973
2186932;09187162;Prien am Chiemsee;83209;Rosenheim;Bayern;832
1419644;13071119;Priepert;17255;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;172
1077551;09471173;Priesendorf;96170;Bamberg;Bayern;961
551156;14627200;Priestewitz;01561;Meissen;Sachsen;015
556575;01058129;Prinzenmoor;24805;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;248
2012323;03458012;Prinzhoefte;27243;Oldenburg;Niedersachsen;272
1427889;13071120;Pripsleben;17091;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;170
443358;01056040;Prisdorf;25497;Kreis Pinneberg;Schleswig-Holstein;254
1451554;13076115;Prislich;19300;Ludwigslust-Parchim;Mecklenburg-Vorpommern;193
933779;09181134;Prittriching;86931;Landsberg am Lech;Bayern;869
1451575;13076116;Pritzier;19230;Ludwigslust-Parchim;Mecklenburg-Vorpommern;192
1289799;12070316;Pritzwalk;16928;Prignitz;Brandenburg;169
288263;01057063;Probsteierhagen;24253;Kreis Ploen;Schleswig-Holstein;242
1273251;16073067;Probstzella;07330;Saalfeld-Rudolstadt;Thueringen;073
371501;13073068;Prohn;18445;Vorpommern-Ruegen;Mecklenburg-Vorpommern;184
1108055;07232295;Pronsfeld;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
442918;01060067;Pronstorf;23820;Kreis Segeberg;Schleswig-Holstein;238
182344;09679174;Prosselsheim;97279;Wuerzburg;Bayern;972
1332923;12064393;Proetzel;15345;Maerkisch-Oderland;Brandenburg;153
374277;13073069;Pruchten;18356;Vorpommern-Ruegen;Mecklenburg-Vorpommern;183
1108057;07232296;Pruem;54595;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
1163508;07232108;Pruemzurlay;54668;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
2186933;09187163;Prutting;83134;Rosenheim;Bayern;831
1059454;09374150;Puechersreuth;92715;Neustadt an der Waldnaab;Bayern;927
933481;09179145;Puchheim;82178;Fuerstenfeldbruck;Bayern;821
1433088;13075111;Pudagla;17429;Vorpommern-Greifswald;Mecklenburg-Vorpommern;174
445740;07138057;Puderbach;56305;Neuwied;Rheinland-Pfalz;563
168464;05362036;Pulheim;50259;Rhein-Erft-Kreis;Nordrhein-Westfalen;502
415807;09184139;Pullach im Isartal;82049;Muenchen;Bayern;820
975287;09377148;Pullenreuth;95704;Tirschenreuth;Bayern;957
450073;01061087;Puls;25560;Kreis Steinburg;Schleswig-Holstein;255
2321817;14625450;Pulsnitz;01896;Bautzen;Sachsen;018
1269718;07135073;Puenderich;56862;Cochem-Zell;Rheinland-Pfalz;568
933964;09181141;Puergen;86932;Landsberg am Lech;Bayern;869
1016406;09573124;Puschendorf;90617;Fuerth;Bayern;906
1307709;14625460;Puschwitz - Bóšicy;02699;Bautzen;Sachsen;026
1437551;13073070;Putbus;18581;Vorpommern-Ruegen;Mecklenburg-Vorpommern;185
1437948;13073071;Putgarten;18556;Vorpommern-Ruegen;Mecklenburg-Vorpommern;185
1289785;12070325;Putlitz;16949;Prignitz;Brandenburg;169
1184883;10041515;Puettlingen;66346;Regionalverband Saarbruecken;Saarland;663
56350;09184140;Putzbrunn;85640;Muenchen;Bayern;856
1028803;09373156;Pyrbaum;90602;Neumarkt in der Oberpfalz;Bayern;906
1808589;03459030;Quakenbrueck;49610;Osnabrueck;Niedersachsen;496
548499;01058130;Quarnbek;24107;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;241
450222;01061088;Quarnstedt;25563;Kreis Steinburg;Schleswig-Holstein;255
2179209;16075087;Quaschwitz;07389;Saale-Orla-Kreis;Thueringen;073
153832;15085235;Quedlinburg;06484;Harz;Sachsen-Anhalt;064
153832;15085235;Quedlinburg;06485;Harz;Sachsen-Anhalt;064
1185525;07335037;Queidersbach;66851;Kaiserslautern;Rheinland-Pfalz;668
2012779;03456018;Quendorf;48465;Grafschaft Bentheim;Niedersachsen;484
1446641;03154016;Querenhorst;38368;Helmstedt;Niedersachsen;383
2396173;15088305;Querfurt;06268;Saalekreis;Sachsen-Anhalt;062
1675745;03251029;Quernheim;49448;Diepholz;Niedersachsen;494
443749;01056041;Quickborn;25451;Kreis Pinneberg;Schleswig-Holstein;254
943923;01051089;Quickborn;25712;Kreis Dithmarschen;Schleswig-Holstein;257
1060406;07131066;Quiddelbach;53518;Ahrweiler;Rheinland-Pfalz;535
1184867;10041516;Quierschied;66287;Regionalverband Saarbruecken;Saarland;662
533591;07143061;Quirnbach;56242;Westerwaldkreis;Rheinland-Pfalz;562
1246489;07336501;Quirnbach/Pfalz;66909;Kusel;Rheinland-Pfalz;669
1249732;07332042;Quirnheim;67280;Bad Duerkheim;Rheinland-Pfalz;672
1311143;14626440;Quitzdorf am See - Kwětanecy;02906;Goerlitz;Sachsen;029
443299;01056042;Raa-Besenbek;25335;Kreis Pinneberg;Schleswig-Holstein;253
1145351;01059154;Rabel;24376;Kreis Schleswig-Flensburg;Schleswig-Holstein;243
418612;06531015;Rabenau;35466;Giessen;Hessen;354
455476;14628300;Rabenau;01734;Saechsische Schweiz-Osterzgebirge;Sachsen;017
1145093;01059155;Rabenholz;24395;Kreis Schleswig-Flensburg;Schleswig-Holstein;243
1147204;01059068;Rabenkirchen-Faulueck;24407;Kreis Schleswig-Flensburg;Schleswig-Holstein;244
449935;13076117;Raben Steinfeld;19065;Ludwigslust-Parchim;Mecklenburg-Vorpommern;190
556295;12069485;Rabenstein/Flaeming;14823;Potsdam-Mittelmark;Brandenburg;148
1446646;03154017;Raebke;38375;Helmstedt;Niedersachsen;383
1307665;14625470;Raeckelwitz - Worklecy;01920;Bautzen;Sachsen;019
418884;07132092;Racksen;57612;Altenkirchen;Rheinland-Pfalz;576
444743;14730250;Rackwitz;04519;Nordsachsen;Sachsen;045
1392132;03355028;Radbruch;21449;Lueneburg;Niedersachsen;214
1183256;03256024;Raddestorf;31604;Nienburg/Weser;Niedersachsen;316
450067;01061089;Rade;25579;Kreis Steinburg;Schleswig-Holstein;255
548564;01058132;Rade;24790;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;247
548564;01058132;Rade;24794;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;247
1307202;14625480;Radeberg;01454;Bautzen;Sachsen;014
36820;14627210;Radebeul;01445;Meissen;Sachsen;014
548592;01058131;Rade b. Hohenwestedt;24594;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;245
551230;14627220;Radeburg;01471;Meissen;Sachsen;014
173815;05374036;Radevormwald;42477;Oberbergischer Kreis;Nordrhein-Westfalen;424
1309632;14625490;Radibor - Radwor;02627;Bautzen;Sachsen;026
2784987;08335063;Radolfzell am Bodensee;78315;Konstanz;Baden-Wuerttemberg;783
162718;05554040;Raesfeld;46348;Kreis Borken;Nordrhein-Westfalen;463
1384834;12067397;Ragow-Merz;15848;Oder-Spree;Brandenburg;158
1329609;15082301;Raguhn-Jessnitz;06779;Anhalt-Bitterfeld;Sachsen-Anhalt;067
1329609;15082301;Raguhn-Jessnitz;06800;Anhalt-Bitterfeld;Sachsen-Anhalt;068
145233;05770040;Rahden;32369;Kreis Minden-Luebbecke;Nordrhein-Westfalen;323
959634;09278177;Rain;94369;Straubing-Bogen;Bayern;943
962252;09779201;Rain;86641;Donau-Ries;Bayern;866
915551;08136089;Rainau;73492;Ostalbkreis;Baden-Wuerttemberg;734
936834;09190144;Raisting;82399;Weilheim-Schongau;Bayern;823
1015140;09577163;Raitenbuch;91790;Weissenburg-Gunzenhausen;Bayern;917
1307706;14625500;Ralbitz-Rosenthal - Ralbicy-Róžant;01920;Bautzen;Sachsen;019
1260068;07235111;Ralingen;54310;Trier-Saarburg;Rheinland-Pfalz;543
1437543;13073072;Ralswiek;18528;Vorpommern-Ruegen;Mecklenburg-Vorpommern;185
1252767;07337064;Ramberg;76829;Suedliche Weinstrasse;Rheinland-Pfalz;768
1252767;07337064;Ramberg;76857;Suedliche Weinstrasse;Rheinland-Pfalz;768
1438082;13073073;Rambin;18573;Vorpommern-Ruegen;Mecklenburg-Vorpommern;185
2186934;09187164;Ramerberg;83561;Rosenheim;Bayern;835
935360;01051090;Ramhusen;25715;Kreis Dithmarschen;Schleswig-Holstein;257
1407862;13075113;Ramin;17321;Vorpommern-Greifswald;Mecklenburg-Vorpommern;173
1246626;07336079;Rammelsbach;66887;Kusel;Rheinland-Pfalz;668
1307628;14625510;Rammenau;01877;Bautzen;Sachsen;018
937638;08425097;Rammingen;89192;Alb-Donau-Kreis;Baden-Wuerttemberg;891
968911;09778209;Rammingen;86871;Unterallgaeu;Bayern;868
941797;09172129;Ramsau bei Berchtesgaden;83486;Berchtesgadener Land;Bayern;834
1254495;07333060;Ramsen;67305;Donnersbergkreis;Rheinland-Pfalz;673
1405166;01054105;Ramstedt;25876;Kreis Nordfriesland;Schleswig-Holstein;258
1253743;07335038;Ramstein-Miesenbach;66877;Kaiserslautern;Rheinland-Pfalz;668
383591;09672142;Ramsthal;97729;Bad Kissingen;Bayern;977
163737;09679175;Randersacker;97236;Wuerzburg;Bayern;972
1334097;12073458;Randowtal;17291;Uckermark;Brandenburg;172
2779213;08417051;Rangendingen;72414;Zollernalbkreis;Baden-Wuerttemberg;724
162462;12072340;Rangsdorf;15834;Teltow-Flaeming;Brandenburg;158
2179210;16075088;Ranis;07389;Saale-Orla-Kreis;Thueringen;073
1433085;13075114;Rankwitz;17406;Vorpommern-Greifswald;Mecklenburg-Vorpommern;174
2856463;16071077;Rannstedt;99518;Weimarer Land;Thueringen;995
383671;09672143;Rannungen;97517;Bad Kissingen;Bayern;975
532375;07143062;Ransbach-Baumbach;56235;Westerwaldkreis;Rheinland-Pfalz;562
1252637;07337065;Ranschbach;76829;Suedliche Weinstrasse;Rheinland-Pfalz;768
450113;06440020;Ranstadt;63691;Wetteraukreis;Hessen;636
1253971;07333061;Ransweiler;67808;Donnersbergkreis;Rheinland-Pfalz;678
1405171;01054106;Rantrum;25873;Kreis Nordfriesland;Schleswig-Holstein;258
309177;01057065;Rantzau;24321;Kreis Ploen;Schleswig-Holstein;243
309177;01057065;Rantzau;24329;Kreis Ploen;Schleswig-Holstein;243
1437547;13073074;Rappin;18528;Vorpommern-Ruegen;Mecklenburg-Vorpommern;185
419007;14521500;Raschau-Markersbach;08352;Erzgebirgskreis;Sachsen;083
1257096;07235112;Rascheid;54413;Trier-Saarburg;Rheinland-Pfalz;544
454885;06631022;Rasdorf;36169;Fulda;Hessen;361
907178;08216043;Rastatt;76437;Rastatt;Baden-Wuerttemberg;764
2007765;03454042;Rastdorf;26901;Emsland;Niedersachsen;269
1186789;03451005;Rastede;26180;Ammerland;Niedersachsen;261
2410100;16068042;Rastenberg;99636;Soemmerda;Thueringen;996
289958;01057066;Rastorf;24211;Kreis Ploen;Schleswig-Holstein;242
1451572;13076118;Rastow;19077;Ludwigslust-Parchim;Mecklenburg-Vorpommern;190
382445;01055035;Ratekau;23611;Kreis Ostholstein;Schleswig-Holstein;236
382445;01055035;Ratekau;23626;Kreis Ostholstein;Schleswig-Holstein;236
382445;01055035;Ratekau;23669;Kreis Ostholstein;Schleswig-Holstein;236
382445;01055035;Ratekau;23689;Kreis Ostholstein;Schleswig-Holstein;236
534523;14628310;Rathen;01824;Saechsische Schweiz-Osterzgebirge;Sachsen;018
1271899;12063252;Rathenow;14712;Havelland;Brandenburg;147
310401;01057067;Rathjensdorf;24306;Kreis Ploen;Schleswig-Holstein;243
534532;14628320;Rathmannsdorf;01814;Saechsische Schweiz-Osterzgebirge;Sachsen;018
1253976;07333201;Rathskirchen;67744;Donnersbergkreis;Rheinland-Pfalz;677
1246631;07336081;Rathsweiler;66887;Kusel;Rheinland-Pfalz;668
56682;05158028;Ratingen;40472;Kreis Mettmann;Nordrhein-Westfalen;404
56682;05158028;Ratingen;40878;Kreis Mettmann;Nordrhein-Westfalen;408
56682;05158028;Ratingen;40880;Kreis Mettmann;Nordrhein-Westfalen;408
56682;05158028;Ratingen;40882;Kreis Mettmann;Nordrhein-Westfalen;408
56682;05158028;Ratingen;40883;Kreis Mettmann;Nordrhein-Westfalen;408
56682;05158028;Ratingen;40885;Kreis Mettmann;Nordrhein-Westfalen;408
2781603;08417052;Ratshausen;72365;Zollernalbkreis;Baden-Wuerttemberg;723
1077527;09471174;Rattelsdorf;96179;Bamberg;Bayern;961
2778399;16074071;Rattelsdorf;07646;Saale-Holzland-Kreis;Thueringen;076
959642;09278178;Rattenberg;94371;Straubing-Bogen;Bayern;943
940837;09183138;Rattenkirchen;84431;Muehldorf am Inn;Bayern;844
959653;09278179;Rattiszell;94372;Straubing-Bogen;Bayern;943
1471100;01053100;Ratzeburg;23909;Kreis Herzogtum Lauenburg;Schleswig-Holstein;239
445736;07138058;Ratzert;57614;Neuwied;Rheinland-Pfalz;576
1246440;03360016;Raetzlingen;29590;Uelzen;Niedersachsen;295
445748;07138059;Raubach;56316;Neuwied;Rheinland-Pfalz;563
2186954;09187165;Raubling;83064;Rosenheim;Bayern;830
2778400;16074072;Rauda;07613;Saale-Holzland-Kreis;Thueringen;076
1384816;12067408;Rauen;15518;Oder-Spree;Brandenburg;155
453400;08226065;Rauenberg;69231;Rhein-Neckar-Kreis;Baden-Wuerttemberg;692
387773;09674187;Rauhenebrach;96181;Hassberge;Bayern;961
1244068;07133081;Raumbach;55592;Bad Kreuznach;Rheinland-Pfalz;555
444843;06433010;Raunheim;65479;Kreis Gross-Gerau;Hessen;654
225483;06534017;Rauschenberg;35282;Marburg-Biedenkopf;Hessen;352
2778401;16074073;Rauschwitz;07616;Saale-Holzland-Kreis;Thueringen;076
454250;01062058;Rausdorf;22929;Kreis Stormarn;Schleswig-Holstein;229
2778402;16074074;Rausdorf;07646;Saale-Holzland-Kreis;Thueringen;076
1241634;07140119;Ravengiersburg;55471;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;554
2808301;08436064;Ravensburg;88212;Ravensburg;Baden-Wuerttemberg;882
2808301;08436064;Ravensburg;88213;Ravensburg;Baden-Wuerttemberg;882
2808301;08436064;Ravensburg;88214;Ravensburg;Baden-Wuerttemberg;882
403731;08225114;Ravenstein;74747;Neckar-Odenwald-Kreis;Baden-Wuerttemberg;747
1015227;07140120;Raversbeuren;56850;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;568
1241639;07140121;Rayerschied;55469;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;554
1021825;07131068;Rech;53506;Ahrweiler;Rheinland-Pfalz;535
2825845;08117038;Rechberghausen;73098;Goeppingen;Baden-Wuerttemberg;730
416544;14522470;Rechenberg-Bienenmuehle;09623;Mittelsachsen;Sachsen;096
1424143;13071122;Rechlin;17248;Mecklenburgische Seenplatte;Mecklenburg-Vorpommern;172
337281;09677172;Rechtenbach;97848;Main-Spessart;Bayern;978
2803462;08425098;Rechtenstein;89611;Alb-Donau-Kreis;Baden-Wuerttemberg;896
940682;09183139;Rechtmehring;83562;Muehldorf am Inn;Bayern;835
898639;03452022;Rechtsupweg;26529;Aurich;Niedersachsen;265
155638;05566072;Recke;49509;Kreis Steinfurt;Nordrhein-Westfalen;495
1077549;09471175;Reckendorf;96182;Bamberg;Bayern;961
539717;07141113;Reckenroth;56370;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
1245169;07140122;Reckershausen;55481;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;554
56665;05562032;Recklinghausen;45657;Kreis Recklinghausen;Nordrhein-Westfalen;456
56665;05562032;Recklinghausen;45659;Kreis Recklinghausen;Nordrhein-Westfalen;456
56665;05562032;Recklinghausen;45661;Kreis Recklinghausen;Nordrhein-Westfalen;456
56665;05562032;Recklinghausen;45663;Kreis Recklinghausen;Nordrhein-Westfalen;456
56665;05562032;Recklinghausen;45665;Kreis Recklinghausen;Nordrhein-Westfalen;456
394327;13072083;Reddelich;18209;Rostock;Mecklenburg-Vorpommern;182
1451549;13076119;Redefin;19230;Ludwigslust-Parchim;Mecklenburg-Vorpommern;192
158094;09576137;Rednitzhembach;91126;Roth;Bayern;911
1026860;09478155;Redwitz a.d.Rodach;96257;Lichtenfels;Bayern;962
167944;05154044;Rees;46459;Kreis Kleve;Nordrhein-Westfalen;464
548516;01058133;Reesdorf;24241;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;242
965605;03357037;Reessum;27367;Rotenburg (Wuemme);Niedersachsen;273
959158;09276138;Regen;94209;Regen;Bayern;942
62411;09362000;Regensburg;93047;;Bayern;930
